"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"CMT","2014-03-11T12:20:52.000","2014-03-11T12:32:01.000","2","1.5","-73.990688000000006","40.760905999999999","N","-73.976263000000003","40.776411000000003","CRD","9","0.5","1.8999999999999999","0","11.4","0",,"1"
"VTS","2014-07-18T02:26:00.000","2014-07-18T02:40:00.000","2","4.7699999999999996","-73.976737","40.764017000000003",,"-73.917178000000007","40.773527000000001","CSH","16","0.5","0","0","17","0.5",,"1"
"CMT","2014-06-08T00:23:51.000","2014-06-08T00:41:48.000","1","4.7000000000000002","-73.993077","40.752122999999997","N","-73.972072999999995","40.794831000000002","CRD","17.5","0.5","1","0","19.5","0.5",,"1"
"CMT","2014-08-18T16:21:43.000","2014-08-18T16:23:59.000","1","0.59999999999999998","-73.952478999999997","40.781643000000003","N","-73.958952999999994","40.775154999999998","CRD","4","0.5","1","0","6.5","1",,"1"
"CMT","2014-07-29T06:55:35.000","2014-07-29T07:24:04.000","1","4.9000000000000004","-73.989099999999993","40.736803999999999","N","-73.935389999999998","40.696877999999998","CSH","21.5","0.5","0","0","22","0",,"1"
"VTS","2014-05-19T22:09:00.000","2014-05-19T22:15:00.000","5","1.0800000000000001","-73.979197999999997","40.744497000000003",,"-73.993664999999993","40.752167","CRD","6","0.5","1.3","0","8.3000000000000007","0.5",,"1"
"VTS","2014-08-08T14:20:00.000","2014-08-08T14:32:00.000","1","1.75","-73.976955000000004","40.758266999999996",,"-73.954386999999997","40.763972000000003","CRD","10","0.5","2","0","12.5","0",,"1"
"VTS","2014-02-18T18:45:00.000","2014-02-18T18:57:00.000","1","1.9299999999999999","-73.957587000000004","40.776735000000002",,"-73.980905000000007","40.764386999999999","CSH","10","0.5","0","0","11.5","1",,"1"
"VTS","2014-05-16T08:00:00.000","2014-05-16T08:15:00.000","1","2.5499999999999998","-74.005547000000007","40.748182",,"-73.974575000000002","40.758839999999999","CRD","12","0.5","3","0","15.5","0",,"1"
"CMT","2014-02-18T11:44:42.000","2014-02-18T11:58:20.000","1","2","-73.965158000000002","40.763429000000002","N","-73.968429999999998","40.785035000000001","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
"CMT","2014-03-08T17:16:55.000","2014-03-08T18:00:13.000","1","4.5","-74.006108999999995","40.735368999999999","N","-73.992590000000007","40.724027","CRD","27","0.5","2","0","29.5","0",,"1"
"CMT","2014-08-01T10:47:13.000","2014-08-01T11:01:39.000","1","2.2000000000000002","-73.954603000000006","40.783937000000002","N","-73.974323999999996","40.755870999999999","CSH","11.5","0.5","0","0","12","0",,"1"
"CMT","2014-09-18T17:01:45.000","2014-09-18T17:12:00.000","1","2.1000000000000001","0","0","Y","0","0","CSH","9.5","0.5","0","0","11","1",,"1"
"CMT","2014-11-23T19:30:47.000","2014-11-23T19:35:17.000","2","1.3","0","0","N","0","0","CRD","6","0.5","1.6200000000000001","0","8.1199999999999992","0",,"1"
"CMT","2014-03-19T09:10:53.000","2014-03-19T09:24:40.000","1","1.1000000000000001","-73.980041999999997","40.739437000000002","N","-73.992422000000005","40.749226999999998","CSH","10","0.5","0","0","10.5","0",,"1"
"CMT","2014-07-06T18:17:35.000","2014-07-06T18:22:20.000","1","1","-73.974626000000001","40.745747999999999","N","-73.999812000000006","40.738447999999998","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-04-17T07:54:57.000","2014-04-17T08:09:24.000","1","7.4000000000000004","-73.964314999999999","40.756531000000003","N","-74.014062999999993","40.714306000000001","CRD","22","0.5","5.6200000000000001","0","28.120000000000001","0",,"1"
"VTS","2014-01-26T14:19:00.000","2014-01-26T14:40:00.000","5","1.8","-73.970060000000004","40.752397000000002",,"-73.994562000000002","40.750096999999997","CRD","14","0.5","3.5","0","18","0",,"1"
"CMT","2014-01-09T13:47:34.000","2014-01-09T14:00:36.000","1","0.29999999999999999","-73.975198000000006","40.754694000000001","N","-73.981775999999996","40.748952000000003","CSH","2.5","0.5","0","0","3","0",,"1"
"CMT","2014-03-24T21:06:41.000","2014-03-24T21:53:54.000","1","35.700000000000003","0","0","N","0","0","CRD","200","0","10","5.3300000000000001","215.33000000000001","0",,"5"
"VTS","2014-11-07T08:13:00.000","2014-11-07T08:24:00.000","5","2.1499999999999999","-73.994069999999994","40.756340000000002",,"-74.005617000000001","40.728622000000001","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-02-28T19:18:00.000","2014-02-28T19:34:00.000","1","2.8100000000000001","-73.945237000000006","40.774335000000001",,"-73.982275000000001","40.772765","CSH","12.5","0.5","0","0","14","1",,"1"
"CMT","2014-06-30T21:44:03.000","2014-06-30T21:48:54.000","1","0.69999999999999996","-73.984167999999997","40.765028000000001","N","-73.991524999999996","40.759776000000002","CSH","5","0.5","0","0","6","0.5",,"1"
"VTS","2014-11-11T19:54:00.000","2014-11-11T20:04:00.000","1","2.6299999999999999","-73.983345","40.694961999999997",,"-73.994249999999994","40.726636999999997","CRD","10.5","0.5","2.1000000000000001","0","13.1","0",,"1"
"VTS","2014-11-07T20:45:00.000","2014-11-07T21:04:00.000","1","4.4199999999999999","-73.970657000000003","40.783462",,"-74.005733000000006","40.741056999999998","CRD","17.5","0.5","3.6000000000000001","0","22.100000000000001","0.5",,"1"
"VTS","2014-10-17T08:52:00.000","2014-10-17T09:05:00.000","2","2.1099999999999999","-74.010990000000007","40.718809999999998",,"-73.990989999999996","40.736660000000001","CRD","11","0.5","2.2000000000000002","0","13.699999999999999","0",,"1"
"CMT","2014-11-10T19:03:13.000","2014-11-10T19:24:59.000","2","2.7999999999999998","-73.994157999999999","40.751140999999997","N","-73.990611000000001","40.723419","CRD","15","0.5","3.2999999999999998","0","19.800000000000001","1",,"1"
"CMT","2014-12-06T21:45:34.000","2014-12-06T21:49:33.000","1","0.5","-74.004555999999994","40.740738999999998","N","-73.998373000000001","40.736351999999997","CRD","4.5","0.5","1.1000000000000001","0","6.5999999999999996","0.5",,"1"
"CMT","2014-09-14T07:20:16.000","2014-09-14T07:26:03.000","1","1.6000000000000001","-73.992964000000001","40.758158999999999","N","-73.992580000000004","40.740440999999997","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-07-14T00:23:00.000","2014-07-14T00:39:00.000","4","8.2699999999999996","-73.862645000000001","40.768932",,"-73.954132000000001","40.733795000000001","CRD","23.5","0.5","4.7999999999999998","0","29.300000000000001","0.5",,"1"
"CMT","2014-06-02T11:02:30.000","2014-06-02T11:11:28.000","1","1.6000000000000001","-74.013405000000006","40.709394000000003","N","-74.004399000000006","40.725541","CRD","8.5","0.5","2.25","0","11.25","0",,"1"
"VTS","2014-02-12T09:59:00.000","2014-02-12T10:11:00.000","1","1.23","-73.954122999999996","40.764307000000002",,"-73.970241999999999","40.759582000000002","CSH","9","0.5","0","0","9.5","0",,"1"
"VTS","2014-02-10T17:31:00.000","2014-02-10T17:47:00.000","1","1.53","-73.976585","40.750630000000001",,"-73.958816999999996","40.7607","CRD","11.5","0.5","2.5","0","15.5","1",,"1"
"CMT","2014-06-28T09:58:55.000","2014-06-28T10:12:21.000","1","3.2999999999999998","-74.006175999999996","40.719413000000003","N","-74.000558999999996","40.681607999999997","CRD","12.5","0.5","2.6000000000000001","0","15.6","0",,"1"
"VTS","2014-10-17T16:40:00.000","2014-10-17T16:51:00.000","1","1.1899999999999999","-73.961088000000004","40.756950000000003",,"-73.974024999999997","40.750857000000003","CSH","8","0.5","0","0","9.5","1",,"1"
"VTS","2014-10-30T21:20:00.000","2014-10-30T21:32:00.000","1","1.73","-74.000574999999998","40.742147000000003",,"-73.998712999999995","40.722842","CRD","10","0.5","2","0","13","0.5",,"1"
"CMT","2014-01-24T11:45:16.000","2014-01-24T12:05:42.000","1","1.8","-73.974068000000003","40.759430000000002","N","-73.997680000000003","40.756368000000002","CRD","13","0.5","1","0","14.5","0",,"1"
"VTS","2014-08-02T17:42:00.000","2014-08-02T17:51:00.000","1","1.01","-73.998671999999999","40.734095000000003",,"-73.993371999999994","40.72766","CSH","7","0.5","0","0","7.5","0",,"1"
"CMT","2014-09-06T09:09:28.000","2014-09-06T09:22:02.000","1","1.8","-73.984938999999997","40.768278000000002","N","-73.996046000000007","40.75244","CRD","10","0.5","2","0","12.5","0",,"1"
"CMT","2014-08-13T20:49:32.000","2014-08-13T21:07:39.000","2","4.0999999999999996","-73.992019999999997","40.743465","N","-73.986688000000001","40.702956","CRD","15.5","0.5","3.2999999999999998","0","19.800000000000001","0.5",,"1"
"CMT","2014-06-15T10:07:56.000","2014-06-15T10:15:35.000","1","1.8","-73.970647999999997","40.761315000000003","N","-73.987161","40.738902000000003","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-11-25T20:04:59.000","2014-11-25T20:22:40.000","1","2.6000000000000001","-73.976228000000006","40.751736999999999","N","-73.988731999999999","40.776651000000001","CSH","13","0.5","0","0","14","0.5",,"1"
"VTS","2014-05-02T13:03:00.000","2014-05-02T13:09:00.000","1","2.1499999999999999","-73.962112000000005","40.810690000000001",,"-73.948201999999995","40.837037000000002","CRD","9","0.5","1.8","0","11.300000000000001","0",,"1"
"VTS","2014-09-25T18:07:00.000","2014-09-25T18:21:00.000","1","1.0600000000000001","-73.966650000000001","40.760475",,"-73.975044999999994","40.752622000000002","CRD","10","0.5","2.2000000000000002","0","13.699999999999999","1",,"1"
"CMT","2014-09-07T22:48:36.000","2014-09-07T22:54:09.000","1","1.1000000000000001","-73.965774999999994","40.795256999999999","N","-73.952731999999997","40.789095000000003","CSH","6.5","0.5","0","0","7.5","0.5",,"1"
"CMT","2014-12-24T01:18:26.000","2014-12-24T01:26:00.000","1","1.3999999999999999","-74.000467","40.727229999999999","N","-74.003996000000001","40.742696000000002","CRD","7","0.5","1","0","9","0.5",,"1"
"CMT","2014-07-21T18:57:29.000","2014-07-21T19:13:05.000","1","5.2000000000000002","-73.874379000000005","40.773774000000003","N","-73.937509000000006","40.751342999999999","CRD","17","0.5","3.7000000000000002","0","22.199999999999999","1",,"1"
"CMT","2014-01-27T11:03:25.000","2014-01-27T11:23:03.000","1","9.3000000000000007","-73.863553999999993","40.769950999999999","N","-73.986574000000005","40.741442999999997","CRD","27","0.5","9.8399999999999999","5.3300000000000001","42.670000000000002","0",,"1"
"VTS","2014-06-28T12:52:00.000","2014-06-28T13:10:00.000","5","2.73","-73.974947999999998","40.761516999999998",,"-73.978241999999995","40.788293000000003","CRD","13.5","0.5","2.7000000000000002","0","16.699999999999999","0",,"1"
"VTS","2014-03-21T15:33:00.000","2014-03-21T15:39:00.000","2","0.85999999999999999","-73.952507999999995","40.780650000000001",,"-73.952762000000007","40.780405000000002","CRD","5.5","0.5","1.1000000000000001","0","7.0999999999999996","0",,"1"
"VTS","2014-07-13T19:37:00.000","2014-07-13T20:04:00.000","2","8.75","-73.994117000000003","40.751232000000002",,"-73.996650000000002","40.677522000000003","CRD","28","0.5","5.5999999999999996","0","34.100000000000001","0",,"1"
"VTS","2014-09-20T07:28:00.000","2014-09-20T07:37:00.000","1","1.8300000000000001","-73.96584","40.758451999999998",,"-73.989682999999999","40.757261999999997","CRD","9","0.5","1.25","0","10.75","0",,"1"
"CMT","2014-06-26T15:48:05.000","2014-06-26T15:57:29.000","1","0.5","-73.98554","40.744160000000001","N","-73.991071000000005","40.748710000000003","CSH","7","0.5","0","0","8.5","1",,"1"
"VTS","2014-07-30T18:45:00.000","2014-07-30T18:49:00.000","1","0.51000000000000001","-73.996863000000005","40.725385000000003",,"-74.002075000000005","40.730130000000003","CRD","4.5","0.5","1.1000000000000001","0","7.0999999999999996","1",,"1"
"CMT","2014-08-20T14:19:45.000","2014-08-20T14:41:20.000","1","4","-74.010604999999998","40.709482000000001","N","-73.999865","40.753613000000001","CRD","17.5","0.5","3.6000000000000001","0","21.600000000000001","0",,"1"
"CMT","2014-07-13T13:32:38.000","2014-07-13T13:42:24.000","1","1.5","-74.008106999999995","40.739485000000002","N","-73.988028","40.728684999999999","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-08-19T00:27:00.000","2014-08-19T00:41:00.000","2","2.7799999999999998","-73.988214999999997","40.754170000000002",,"-73.983891999999997","40.725639999999999","CRD","12.5","0.5","2.6000000000000001","0","16.100000000000001","0.5",,"1"
"VTS","2014-06-04T18:42:00.000","2014-06-04T18:49:00.000","4","0.80000000000000004","-74.004052000000001","40.742266999999998",,"-73.991444999999999","40.736890000000002","CSH","6","0.5","0","0","7.5","1",,"1"
"CMT","2014-02-15T10:47:59.000","2014-02-15T11:00:37.000","2","3.2000000000000002","-73.998952000000003","40.745587999999998","N","-73.963667999999998","40.774140000000003","CRD","12.5","0.5","3","0","16","0",,"1"
"CMT","2014-06-17T18:09:13.000","2014-06-17T18:21:18.000","1","2.2999999999999998","-73.975093000000001","40.745901000000003","N","-74.003825000000006","40.733432999999998","CSH","10.5","0.5","0","0","12","1",,"1"
"VTS","2014-12-15T16:17:00.000","2014-12-15T17:08:00.000","1","9.5","-73.990099999999998","40.746296999999998",,"-73.872839999999997","40.774495000000002","CSH","35.5","0.5","0","5.3300000000000001","42.329999999999998","1",,"1"
"CMT","2014-10-15T22:07:31.000","2014-10-15T22:37:26.000","1","9.3000000000000007","-73.969684000000001","40.762967000000003","N","-73.983909999999995","40.669721000000003","CRD","29.5","0.5","3","0","33.5","0.5",,"1"
"CMT","2014-11-08T03:10:00.000","2014-11-08T03:16:43.000","2","1.2","-73.985538000000005","40.752622000000002","N","-73.984575000000007","40.752645000000001","CRD","7","0.5","0","0","8","0.5",,"1"
"VTS","2014-03-21T05:56:00.000","2014-03-21T06:04:00.000","1","2.6099999999999999","-73.980282000000003","40.726317000000002",,"-73.981404999999995","40.759587000000003","CRD","9.5","0.5","2","0","12.5","0.5",,"1"
"CMT","2014-11-29T11:32:35.000","2014-11-29T11:51:49.000","1","2.7999999999999998","-73.960659000000007","40.765552999999997","N","-73.995279999999994","40.754778999999999","CRD","14","0.5","2","0","16.5","0",,"1"
"VTS","2014-04-30T17:10:00.000","2014-04-30T17:20:00.000","1","0.73999999999999999","-74.008404999999996","40.705891999999999",,"-74.010419999999996","40.71199","CSH","7.5","0.5","0","0","9","1",,"1"
"CMT","2014-01-19T00:56:38.000","2014-01-19T01:06:22.000","2","2.1000000000000001","-73.997016000000002","40.721936999999997","N","-73.978464000000002","40.748714999999997","CRD","9.5","0.5","2","0","12.5","0.5",,"1"
"VTS","2014-03-24T10:27:00.000","2014-03-24T10:41:00.000","1","2.4199999999999999","-73.949399999999997","40.781061999999999",,"-73.979320000000001","40.772596999999998","CRD","12","0.5","2.3999999999999999","0","14.9","0",,"1"
"CMT","2014-11-05T21:05:42.000","2014-11-05T21:21:58.000","2","2.3999999999999999","-73.985716999999994","40.719211999999999","N","-73.983924999999999","40.745604999999998","CRD","12.5","0.5","2.7000000000000002","0","16.199999999999999","0.5",,"1"
"VTS","2014-04-23T13:03:00.000","2014-04-23T13:31:00.000","6","9.9299999999999997","-73.782432","40.644621999999998",,"-73.913098000000005","40.690246999999999","CSH","31.5","0.5","0","0","32","0",,"1"
"CMT","2014-04-07T20:19:18.000","2014-04-07T20:25:36.000","1","1.8","-73.995093999999995","40.759511000000003","N","-73.978679","40.782525999999997","CRD","7.5","0.5","1.25","0","9.75","0.5",,"1"
"VTS","2014-03-10T20:12:00.000","2014-03-10T20:22:00.000","1","1.74","-74.000919999999994","40.725836999999999",,"-73.976675","40.726891999999999","CSH","9","0.5","0","0","10","0.5",,"1"
"CMT","2014-08-02T19:01:28.000","2014-08-02T19:13:39.000","3","1.6000000000000001","-73.999966999999998","40.719124000000001","N","-73.979123000000001","40.723953999999999","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-02-18T17:08:00.000","2014-02-18T17:57:00.000","1","21.93","-73.873544999999993","40.773955000000001",,"-74.182495000000003","40.687761999999999","CRD","79","0","0","11","91","1",,"3"
"VTS","2014-10-29T16:57:00.000","2014-10-29T17:09:00.000","1","1.1299999999999999","-73.998187000000001","40.726132",,"-73.990430000000003","40.737161999999998","CSH","8.5","0.5","0","0","10","1",,"1"
"VTS","2014-03-16T12:31:00.000","2014-03-16T12:41:00.000","1","2.3900000000000001","-73.993134999999995","40.742511999999998",,"-73.970095000000001","40.765407000000003","CRD","10","0.5","2.5","0","13","0",,"1"
"CMT","2014-03-02T02:27:53.000","2014-03-02T02:46:32.000","1","6.5","-73.987818000000004","40.728351000000004","N","-73.943095","40.806880999999997","CSH","20.5","0.5","0","0","21.5","0.5",,"1"
"VTS","2014-04-22T14:58:00.000","2014-04-22T15:08:00.000","2","1.01","-73.963552000000007","40.757416999999997",,"-73.970437000000004","40.762096999999997","CRD","8","0.5","1","0","9.5","0",,"1"
"CMT","2014-04-10T06:50:42.000","2014-04-10T06:54:45.000","1","1.3","-73.979609999999994","40.742227","N","-73.970772999999994","40.758502","CRD","6","0.5","1","0","7.5","0",,"1"
"VTS","2014-09-20T22:16:00.000","2014-09-20T22:26:00.000","1","1.6599999999999999","-73.983104999999995","40.741667",,"-74.002647999999994","40.733392000000002","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-07-16T13:13:00.000","2014-07-16T13:33:00.000","1","1.3100000000000001","-73.990139999999997","40.738087",,"-73.986102000000002","40.752051999999999","CRD","12.5","0.5","2.5","0","15.5","0",,"1"
"VTS","2014-02-09T18:06:00.000","2014-02-09T18:15:00.000","1","1.98","-73.997803000000005","40.756374999999998",,"-73.979024999999993","40.777402000000002","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-02-23T01:12:22.000","2014-02-23T01:31:27.000","1","4.9000000000000004","-73.987672000000003","40.760238000000001","N","-73.939459999999997","40.815801999999998","CSH","18.5","0.5","0","0","19.5","0.5",,"1"
"VTS","2014-11-27T00:47:00.000","2014-11-27T00:47:00.000","2","0","0","0",,"-74.001779999999997","40.739550000000001","CRD","8.5","0.5","1.7","0","10.699999999999999","0",,"5"
"VTS","2014-10-01T17:53:00.000","2014-10-01T18:12:00.000","1","1.1200000000000001","-73.984638000000004","40.760545",,"-73.984925000000004","40.769257000000003","CRD","12.5","0.5","1.3999999999999999","0","15.4","1",,"1"
"CMT","2014-11-26T16:11:32.000","2014-11-26T16:21:08.000","2","1.6000000000000001","-73.966819999999998","40.761578","N","-73.971153000000001","40.748109999999997","CRD","7.5","0.5","1.8","0","10.800000000000001","1",,"1"
"CMT","2014-10-27T18:39:17.000","2014-10-27T18:52:33.000","1","1.3","-73.990528999999995","40.728952","N","-74.005071999999998","40.740071999999998","CRD","9.5","0.5","2.2000000000000002","0","13.199999999999999","1",,"1"
"CMT","2014-11-21T01:52:28.000","2014-11-21T02:13:16.000","1","7.0999999999999996","-73.979010000000002","40.736080000000001","N","-73.972787999999994","40.669474000000001","CRD","23","0.5","2","0","26","0.5",,"1"
"VTS","2014-10-19T19:31:00.000","2014-10-19T19:39:00.000","2","0.88","-73.973029999999994","40.752766999999999",,"-73.985135","40.757665000000003","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-02-19T08:20:00.000","2014-02-19T08:26:00.000","2","1.05","-73.977324999999993","40.774234999999997",,"-73.968050000000005","40.787109999999998","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-08-24T07:18:00.000","2014-08-24T07:37:00.000","1","6.6100000000000003","-73.940704999999994","40.792985000000002",,"-74.0017","40.741115000000001","CRD","22.5","0.5","4.5","0","27.5","0",,"1"
"CMT","2014-01-28T18:28:32.000","2014-01-28T18:32:43.000","1","0.5","-73.959063999999998","40.774149999999999","N","-73.951706000000001","40.776274000000001","CRD","4.5","0.5","1","0","7","1",,"1"
"VTS","2014-11-10T22:51:00.000","2014-11-10T23:02:00.000","4","1.76","-73.979380000000006","40.761740000000003",,"-73.992350000000002","40.749380000000002","CRD","8.5","0.5","1.8","0","11.300000000000001","0.5",,"1"
"CMT","2014-11-04T19:02:47.000","2014-11-04T19:08:56.000","1","1.3","-73.963409999999996","40.765517000000003","N","-73.949074999999993","40.777318999999999","CRD","6.5","0.5","1","0","8","0",,"1"
"VTS","2014-01-09T14:05:00.000","2014-01-09T14:20:00.000","2","1.25","-73.968952000000002","40.761637",,"-73.986272999999997","40.761595","CRD","10","0.5","2.5","0","13","0",,"1"
"VTS","2014-06-26T19:21:00.000","2014-06-26T19:43:00.000","1","3.2000000000000002","-73.946870000000004","40.781039999999997",,"-73.983720000000005","40.762279999999997","CRD","16.5","0.5","2","0","20","1",,"1"
"VTS","2014-08-13T18:25:00.000","2014-08-13T18:53:00.000","6","5.6100000000000003","-73.871044999999995","40.773837",,"-73.955657000000002","40.745649999999998","UNK","22","0.5","3.4500000000000002","0","26.949999999999999","1",,"1"
"CMT","2014-10-24T08:08:40.000","2014-10-24T10:06:34.000","1","23.800000000000001","-73.790253000000007","40.646819999999998","N","-73.993639999999999","40.745244","CSH","52","0.5","0","7.5","60","0",,"2"
"CMT","2014-07-04T10:13:52.000","2014-07-04T10:27:11.000","1","3.6000000000000001","-73.972112999999993","40.794538000000003","N","-73.979426000000004","40.754088000000003","CSH","13.5","0.5","0","0","14","0",,"1"
"VTS","2014-04-28T23:32:00.000","2014-04-28T23:51:00.000","2","4.1799999999999997","-73.975395000000006","40.759667",,"-73.994354999999999","40.710414999999998","CRD","16.5","0.5","2.5","0","20","0.5",,"1"
"CMT","2014-06-23T21:31:30.000","2014-06-23T21:52:57.000","1","9.9000000000000004","-73.873073000000005","40.774102999999997","N","-74.000114999999994","40.722743000000001","CRD","29.5","0.5","6.0999999999999996","0","36.600000000000001","0.5",,"1"
"VTS","2014-03-05T22:30:00.000","2014-03-05T22:50:00.000","2","5.0800000000000001","-73.983142000000001","40.665109999999999",,"-73.949956999999998","40.712527000000001","CRD","19","0.5","3.8999999999999999","0","23.899999999999999","0.5",,"1"
"VTS","2014-05-31T14:46:00.000","2014-05-31T14:55:00.000","1","1.51","-73.974756999999997","40.790742000000002",,"-73.963752999999997","40.807962000000003","CRD","8","0.5","1.6000000000000001","0","10.1","0",,"1"
"CMT","2014-05-31T13:35:22.000","2014-05-31T13:37:51.000","1","0.80000000000000004","-73.968682999999999","40.767237999999999","N","-73.957623999999996","40.768543999999999","CSH","4.5","0.5","0","0","5","0",,"1"
"VTS","2014-05-15T20:11:00.000","2014-05-15T20:20:00.000","1","1.6200000000000001","-73.986197000000004","40.740271999999997",,"-73.982702000000003","40.723391999999997","CRD","8.5","0.5","1.8","0","11.300000000000001","0.5",,"1"
"VTS","2014-06-17T18:52:00.000","2014-06-17T19:03:00.000","1","1.99","-73.959671999999998","40.779829999999997",,"-73.981949999999998","40.773094999999998","CRD","9.5","0.5","1.5","0","12.5","1",,"1"
"CMT","2014-10-12T00:18:45.000","2014-10-12T00:25:19.000","2","1.3999999999999999","-73.987468000000007","40.738975000000003","N","-74.005358999999999","40.744937999999998","CRD","6.5","0.5","1.8700000000000001","0","9.3699999999999992","0.5",,"1"
"VTS","2014-01-15T08:59:00.000","2014-01-15T09:02:00.000","6","0.58999999999999997","-73.95232","40.769016999999998",,"-73.95232","40.769016999999998","CRD","4.5","0.5","2","0","7","0",,"1"
"VTS","2014-10-19T09:54:00.000","2014-10-19T10:03:00.000","1","2.1000000000000001","-73.957454999999996","40.773966999999999",,"-73.976174999999998","40.759951999999998","CRD","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-10-26T09:10:39.000","2014-10-26T09:14:02.000","1","1.3999999999999999","-73.945687000000007","40.782065000000003","N","-73.936760000000007","40.799177999999998","CRD","6","0.5","2","0","8.5","0",,"1"
"CMT","2014-12-18T20:13:16.000","2014-12-18T20:28:40.000","1","1.8999999999999999","-73.964906999999997","40.760052999999999","N","-73.987549999999999","40.749336999999997","CSH","11","0.5","0","0","12","0.5",,"1"
"VTS","2014-11-17T12:03:00.000","2014-11-17T12:11:00.000","1","0.96999999999999997","-73.975894999999994","40.760117000000001",,"-73.984558000000007","40.748347000000003","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-03-20T11:22:00.000","2014-03-20T11:33:00.000","1","1.54","-73.977372000000003","40.78454",,"-73.959333000000001","40.815362","CRD","10","0.5","2","0","12.5","0",,"1"
"CMT","2014-06-08T23:52:48.000","2014-06-09T00:00:37.000","2","1.8999999999999999","-73.999915999999999","40.761926000000003","N","-74.002906999999993","40.739913999999999","CSH","8","0.5","0","0","9","0.5",,"1"
"CMT","2014-04-11T14:50:38.000","2014-04-11T15:31:58.000","1","5.0999999999999996","-74.007390000000001","40.728014999999999","N","-73.957977","40.782452999999997","CRD","26.5","0.5","5.4000000000000004","0","32.399999999999999","0",,"1"
"VTS","2014-06-21T23:06:00.000","2014-06-21T23:32:00.000","1","4.4900000000000002","-73.981272000000004","40.780816999999999",,"-73.979776999999999","40.732619999999997","CRD","19.5","0.5","4","0","24.5","0.5",,"1"
"VTS","2014-06-21T10:41:00.000","2014-06-21T10:50:00.000","1","2.1400000000000001","-74.002465000000001","40.755246999999997",,"-73.994844999999998","40.734287000000002","CRD","9","0.5","1.8","0","11.300000000000001","0",,"1"
"CMT","2014-03-03T16:43:56.000","2014-03-03T16:53:08.000","1","1.1000000000000001","-73.982969999999995","40.765877000000003","N","-73.974098999999995","40.755944","CSH","7.5","0.5","0","0","9","1",,"1"
"VTS","2014-03-14T08:22:00.000","2014-03-14T09:27:00.000","1","44.270000000000003","-73.809655000000006","40.690967000000001",,"-73.644059999999996","41.201967000000003","CSH","196","0.5","0","5.3300000000000001","201.83000000000001","0",,"5"
"CMT","2014-12-06T00:27:42.000","2014-12-06T00:41:02.000","1","1.5","-73.997118","40.722118000000002","N","-73.977852999999996","40.726036999999998","CRD","10","0.5","1","0","12","0.5",,"1"
"VTS","2014-07-17T00:26:00.000","2014-07-17T00:32:00.000","1","1.3","-73.952567000000002","40.726747000000003",,"-73.944157000000004","40.712667000000003","CRD","7","0.5","1.5","0","9.5","0.5",,"1"
"CMT","2014-03-11T23:45:42.000","2014-03-11T23:51:10.000","1","1.2","-73.998075999999998","40.724150999999999","N","-73.998002999999997","40.737558","CRD","6","0.5","1.3999999999999999","0","8.4000000000000004","0.5",,"1"
"CMT","2014-08-06T21:19:10.000","2014-08-06T21:28:37.000","1","2.6000000000000001","-73.970071000000004","40.756436000000001","N","-73.97484","40.782856000000002","CRD","10","0.5","3.2999999999999998","0","14.300000000000001","0.5",,"1"
"VTS","2014-06-03T15:27:00.000","2014-06-03T15:39:00.000","5","1.3","-73.958042000000006","40.769452999999999",,"-73.973457999999994","40.761062000000003","CRD","9","0.5","1.8","0","11.300000000000001","0",,"1"
"CMT","2014-11-29T13:42:18.000","2014-11-29T13:49:41.000","1","1","-73.977842999999993","40.752451999999998","N","-73.977867000000003","40.763044000000001","CSH","6.5","0.5","0","0","7","0",,"1"
"CMT","2014-04-13T21:36:39.000","2014-04-13T21:42:46.000","1","1.5","-73.991287999999997","40.770465999999999","N","-73.980596000000006","40.789257999999997","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"CMT","2014-04-16T09:39:29.000","2014-04-16T09:51:21.000","1","0.69999999999999996","-73.976831000000004","40.756121999999998","N","-73.982377","40.762951000000001","CRD","8.5","0.5","1.5","0","10.5","0",,"1"
"CMT","2014-02-17T08:43:46.000","2014-02-17T08:49:24.000","1","1.2","-73.961264","40.765065999999997","N","-73.949547999999993","40.772525000000002","CSH","6.5","0.5","0","0","7","0",,"1"
